order_id,items
6273240855,"Grilled Chicken Angara Tender, Angara Aloo Tuk Tuki"
6275055465,"Grilled Chicken Angara Tender, Grilled Chicken Jamaican Tender, AAC Grilled Paneer Burger"
6277533377,"Salted Fries, Bone in Smoky Bbq Grilled Chicken"
6266129397,"Fried Chicken Angara Tender, Animal Fries, AAC Fried Paneer Burger"
6273770150,"Fried Chicken Classic Tender, Salted Fries"
6276615793,Grilled Chicken Peri Peri Tangdi
6272683102,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6272498427,"Bone in Jamaican Grilled Chicken, Grilled Chicken Peri Peri Tender"
6263454878,"Bone in Jamaican Grilled Chicken, Tipsy Tiger Fresh Lime Soda"
6272633793,Bone in Jamaican Grilled Chicken
6267372238,"Grilled Chicken Angara Tender, Tipsy Tiger Fresh Lime Soda"
6272471223,"Fried Chicken Classic Tender, Animal Fries"
6270699338,Bone in Jamaican Grilled Chicken
6268792046,"Onion Rings, AAC Saucy Fries, Garlic Aioli"
6268279583,"Fried Chicken Classic Tender, Salted Crisper Fries, Bone in Smoky Bbq Grilled Chicken"
6270287531,"Bone in Jamaican Grilled Chicken, Fried Chicken Angara Tender"
6267170703,"Fried Chicken Classic Tender, Grilled Chicken Smoky BBQ Tangdi, Salted Fries, Tipsy Tiger Fresh Lime Soda"
6270223616,Bone in Kabuli Grilled Chicken
6268962507,Fried Chicken Ghostbuster Tender
6269162453,"Angara Aloo Tuk Tuki, Animal Fries"
6269348231,"Jamaican Sauce, Animal Fries"
6262935808,Grilled Chicken Jamaican Tangdi
6268891634,Grilled Chicken Smoky BBQ Tender
6259159587,"Onion Bombs, Animal Fries"
6257318880,"Fried Chicken Classic Tender, Fried Chicken Angara Tender"
6259151001,"Fried Chicken Classic Tender, Fried Chicken Peri Peri Tender, Fried Chicken Ghostbuster Tender, Salted Fries, Cafreal dip"
6260288592,"Grilled Chicken Angara Tender, Grilled Chicken Peri Peri Tender, AAC Special Slaw"
6254937115,Bone in Jamaican Grilled Chicken
6251533450,Bone in Jamaican Grilled Chicken
6255694850,Bone in Smoky Bbq Grilled Chicken
6252298630,Bone in Jamaican Grilled Chicken
6288097564,Peri Peri Fries
6265951609,Malvani Paneer Steak
6257072667,Peri Peri Boneless Grilled Chicken Breast
6315472966,Bone in Smoky Bbq Grilled Chicken
6317511883,Fried Chicken Angara Tender
6314828791,Fried Chicken Angara Tender
6307926678,Animal Fries
6314042515,"Bone in Jamaican Grilled Chicken, Animal Fries, Bone in Peri Peri Grilled Chicken, Bone in Angara Grilled Chicken"
6313434816,Animal Fries .
6315052595,Grilled Chicken Smoky BBQ Tender
6314405519,"Animal Fries, Indian Pico De-Gallo, Fried Chicken Peri Peri Tender"
6315083389,"Grilled Chicken Ghostbuster Tangdi, Fried Chicken Ghostbuster Tender, Animal Fries"
6313890559,Bone in Jamaican Grilled Chicken
6312148263,Bone in Smoky Bbq Grilled Chicken
6316702891,Fried Chicken Peri Peri Tender
6270810633,Bone in Smoky Bbq Grilled Chicken
6315469192,Animal Fries
6316204113,Fried Chicken Kabuli Tender .
6312650484,"Grilled Chicken Smoky BBQ Tender ., Grilled Chicken Jamaican Tender ."
6314366271,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6309789497,Bone in Smoky Bbq Grilled Chicken
6306402056,"Fried Chicken Angara Tender, Peri Peri Fries ."
6305553231,"Grilled Chicken Angara Tangdi, Bone in Angara Grilled Chicken"
6309704268,"Onion Rings, Fried Chicken Classic Tender"
6312789651,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6309363492,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Peri Peri Tender"
6298083083,Bone in Peri Peri Grilled Chicken
6307874172,"Salted Fries ., Smoky BBQ Sauce, Bone in Smoky Bbq Grilled Chicken"
6308808468,"Animal Fries ., Grilled Chicken Smoky BBQ Tender"
6301614098,Grilled Chicken Smoky BBQ Tangdi
6303072538,"Bone in Jamaican Grilled Chicken, Grilled Chicken Peri Peri Tender"
6305969495,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Classic Tender"
6309027719,"Fried Chicken Peri Peri Tender ., Harisa Mayo"
6309275182,Fried Chicken Angara Tender
6309304427,"Bone in Jamaican Grilled Chicken ., Peri Peri Fries ."
6307751910,Fried Chicken Angara Tender
6307086846,Grilled Chicken Smoky BBQ Tangdi
6304707985,"Smoky BBQ Sauce, Animal Fries"
6301746498,Fried Chicken Angara Tender
6307043197,Bone in Jamaican Grilled Chicken
6297472219,Bone in Jamaican Grilled Chicken
6306928779,Bone in Angara Grilled Chicken .
6292579408,Bone in Peri Peri Grilled Chicken
6306794952,Bone in Angara Grilled Chicken
6300231810,"Salted Fries ., Bone in Smoky Bbq Grilled Chicken"
6289307697,Bone in Smoky Bbq Grilled Chicken
6292975448,"Animal Fries ., Cafreal dip"
6299017911,Animal Fries
6304762566,"Onion Rings, Grilled Chicken Angara Tangdi"
6303530617,Bone in Angara Grilled Chicken
6303607039,Grilled Chicken Smoky BBQ Tangdi
6301655545,Bone in Smoky Bbq Grilled Chicken
6302250925,"Animal Fries ., Cafreal dip"
6294841483,Bone in Smoky Bbq Grilled Chicken
6294930868,"Animal Fries ., Tipsy Tiger Fresh Lime Soda"
6302870674,Grilled Chicken Peri Peri Tender
6302720768,"Salted Fries, Bone in Smoky Bbq Grilled Chicken"
6300245308,Animal Fries
6302089178,"Grilled Chicken Smoky BBQ Tender, Animal Fries"
6298197728,"Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken"
6301871927,"Fried Chicken Angara Tender, Animal Fries"
6264301515,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6296786743,Bone in Jamaican Grilled Chicken
6300385625,Fried Chicken Peri Peri Tender
6300953744,Bone in Jamaican Grilled Chicken
6298337829,"Grilled Chicken Angara Tender, Fried Chicken Angara Tender"
6297391617,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Classic Tender"
6297045640,Fried Chicken Peri Peri Tender
6296704550,Grilled Chicken Smoky BBQ Tender
6297218509,"Bone in Kabuli Grilled Chicken, Bone in Jamaican Grilled Chicken"
6297417656,"Fried Chicken Kabuli Tender, AAC Grilled Chicken Burger, Fried Chicken Angara Tender, Animal Fries"
6298517743,"Fried Chicken Classic Tender, Grilled Chicken Smoky BBQ Tender, Grilled Chicken Jamaican Tender, Bone in Jamaican Grilled Chicken, Fried Chicken Peri Peri Tender"
6281750501,"Fried Chicken Classic Tender, Animal Fries"
6296354227,"Fried Chicken Angara Tender, Bone in Smoky Bbq Grilled Chicken"
6277427148,Bone in Smoky Bbq Grilled Chicken
6281687718,"Bone in Kabuli Grilled Chicken, Bone in Angara Grilled Chicken"
6300163093,"AAC Grilled Chicken Burger, Grilled Chicken Peri Peri Tender"
6299791697,"Grilled Chicken Smoky BBQ Tender, Grilled Chicken Jamaican Tender, Grilled Chicken Peri Peri Tender, Grilled Chicken Angara Tender"
6299477442,"Fried Chicken Classic Tender, Fried Chicken Peri Peri Tender"
6299572925,"Bone in Jamaican Grilled Chicken, Bone in Angara Grilled Chicken"
6287927359,Bone in Smoky Bbq Grilled Chicken
6298728286,"Grilled Chicken Peri Peri Tender, Fried Chicken Angara Tender"
6297537417,"Grilled Chicken Jamaican Tender, Grilled Chicken Jamaican Tangdi"
6299292168,"Bone in Jamaican Grilled Chicken, Fried Chicken Angara Tender"
6290513140,"Grilled Chicken Tangdi Jamaican + Salted Krispers, Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Fried Chicken Peri Peri Tenders + Peri Peri Fries, Animal Fries"
6272160399,"AAC Grilled Chicken Burger, Salted Fries"
6281516649,"Fried Chicken Angara Tender, Animal Fries"
6293933877,Bone in Angara Grilled Chicken
6296703378,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6285770596,"Fried Chicken Angara Tender, Bone in Smoky Bbq Grilled Chicken"
6297191718,Animal Fries
6296147457,Bone in Smoky Bbq Grilled Chicken
6296552935,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6296923726,Grilled Chicken Angara Tender
6295380287,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6287378755,"AAC Signature Fries, Angara Sauce"
6297083174,Fried Chicken Peri Peri Tender
6290182798,Bone in Jamaican Grilled Chicken
6295620524,Fried Chicken Ghostbuster Tender
6287519044,Animal Fries
6295490493,"Iced Green Tea - Peach, AAC Grilled Chicken Burger, Fried Chicken Peri Peri Tender"
6296429930,AAC Grilled Chicken Burger
6296288262,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6285284016,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6294848827,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6291953260,Bone in Jamaican Grilled Chicken
6282093497,Bone in Jamaican Grilled Chicken
6292144336,Grilled Chicken Smoky BBQ Tender
6294733301,"Grilled Chicken Smoky BBQ Tender, Bone in Jamaican Grilled Chicken"
6290237637,"Bone in Kabuli Grilled Chicken, Bone in Jamaican Grilled Chicken"
6294974849,"Bone in Jamaican Grilled Chicken, Bone in Angara Grilled Chicken"
6294660294,"Iced Green Tea - Mojito, Fried Chicken Peri Peri Tender"
6285651192,Grilled Chicken Jamaican Tender
6283350053,Bone in Jamaican Grilled Chicken
6290943212,Grilled Chicken Jamaican Tender
6294667660,"Bone in Jamaican Grilled Chicken, AAC Signature Fries, Bone in Smoky Bbq Grilled Chicken"
6292108693,Grilled Chicken Jamaican Tender
6293896448,Bone in Angara Grilled Chicken
6291909848,"Angara Rice, Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6293317826,"Fried Chicken Peri Peri Tenders + Peri Peri Fries, Grilled Chicken Angara Tenders + Salted Fries, Fried Chicken Classic Tenders + AAC Signature Fries, Animal Fries"
6293163162,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6286505343,AAC Grilled Chicken Burger
6294174471,Bone in Jamaican Grilled Chicken
6291307333,Fried Chicken Angara Tender
6291052332,"Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken"
6293832135,Bone in Jamaican Grilled Chicken
6282712389,Animal Fries
6291304331,Bone in Angara Grilled Chicken
6285422176,Bone in Jamaican Grilled Chicken
6291303839,"Animal Fries, Fried Chicken Peri Peri Tender"
6286595819,Bone in Jamaican Grilled Chicken
6289597466,Animal Fries
6287358429,"Bone in Jamaican Grilled Chicken, Bone in Angara Grilled Chicken"
6288343620,"Grilled Chicken Angara Tender, Bone in Jamaican Grilled Chicken, Angara Rice"
6288614167,Bone in Angara Grilled Chicken
6278695216,"Bone in Kabuli Grilled Chicken, Grilled Chicken Peri Peri Tangdi"
6286808167,Fried Chicken Classic Tender
6276693039,Bone in Smoky Bbq Grilled Chicken
6312867543,"Indian Honey Mustard sauce, Fried Chicken Angara Tender ."
6304863283,"Bone in Jamaican Grilled Chicken ., Animal Fries"
6317521393,"Fried Chicken Peri Peri Tender ., Garlic Aioli, Bone in Smoky Bbq Grilled Chicken"
6318165710,"Salted Crisper Fries, Harisa Mayo, Bone in Smoky Bbq Grilled Chicken"
6318087534,"Fried Chicken Peri Peri Tenders + Peri Peri Fries, Garlic Aioli, Animal Fries"
6316502847,"AAC Grilled Paneer Burger, AAC Grilled Chicken Burger ."
6318161063,"Grilled Chicken Angara Tender, AAC Grilled Chicken Burger"
6318559487,"Salted Crisper Fries, Bone in Smoky Bbq Grilled Chicken"
6313734006,"Fried Chicken Classic Tender ., Salted Fries ., Grilled Chicken Smoky BBQ Tender"
6311483291,Grilled Chicken Jamaican Tangdi
6313175977,Bone in Smoky Bbq Grilled Chicken
6314003022,Bone in Jamaican Grilled Chicken
6303428500,"Kabuli Grilled Paneer (8 pcs), Bone in Jamaican Grilled Chicken"
6313128345,Bone in Jamaican Grilled Chicken
6316591632,Fried Chicken Classic Tender
6316512537,"Animal Fries ., Bone in Jamaican Grilled Chicken"
6314241728,Grilled Chicken Jamaican Tender
6316121747,Bone in Jamaican Grilled Chicken
6316201957,Grilled Chicken Jamaican Tender
6294385989,Grilled Chicken Jamaican Tender
6287207898,"Grilled Chicken Peri Peri Tender, Peri Peri Crisper Fries, GhostBuster Sauce"
6315516849,"Indian Pico De-Gallo, Onion Rings, Grilled Chicken Jamaican Tender, Grilled Chicken Smoky BBQ Tangdi, Kabuli Grilled Paneer (8 pcs)"
6312566221,"Bone in Kabuli Grilled Chicken, Garlic Aioli"
6306334846,"Animal Fries ., AAC Saucy Fries"
6309638859,Grilled Chicken Peri Peri Tender
6301600744,"Fried Chicken Angara Tender, Animal Fries, Bone in Smoky Bbq Grilled Chicken"
6311074517,"Bone in Kabuli Grilled Chicken, Grilled Chicken Jamaican Tender"
6313517493,Animal Fries .
6313531005,Bone in Angara Grilled Chicken .
6310832451,Grilled Chicken Peri Peri Tender
6304357020,Grilled Chicken Jamaican Tender
6313635790,"Fried Chicken Angara Tender, Bone in Peri Peri Grilled Chicken"
6307084118,Bone in Jamaican Grilled Chicken
6305389418,Bone in Jamaican Grilled Chicken
6309099988,Animal Fries
6306132917,Fried Chicken Classic Tender
6304482208,"Peri Peri Fries ., Bone in Jamaican Grilled Chicken ., Grilled Chicken Peri Peri Tangdi"
6308555595,"Fried Chicken Classic Tender ., Fried Chicken Kabuli Tender, Bone in Smoky Bbq Grilled Chicken"
6306991939,Bone in Angara Grilled Chicken
6308866650,Bone in Kabuli Grilled Chicken
6310807944,Fried Chicken Peri Peri Tender
6309157778,Fried Chicken Peri Peri Tender
6304061651,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6308079672,"Bone in Jamaican Grilled Chicken, Tipsy Tiger Fresh Lime Soda"
6299579990,Bone in Jamaican Grilled Chicken
6306342303,Grilled Chicken Jamaican Tender
6305220200,"GhostBuster Sauce, AAC Fried Paneer Burger"
6304296499,Bone in Jamaican Grilled Chicken .
6307758481,"Bone in Peri Peri Grilled Chicken, Fried Chicken Peri Peri Tender"
6306599245,"AAC Saucy Fries, Smoky BBQ Sauce"
6295101003,Bone in Jamaican Grilled Chicken
6306850757,Bone in Jamaican Grilled Chicken
6307133856,Bone in Jamaican Grilled Chicken
6302809095,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Ghostbuster Tender, Tipsy Tiger Fresh Lime Soda, Angara Sauce"
6307081140,Grilled Chicken Jamaican Tender
6307299837,Grilled Chicken Peri Peri Tender
6302295564,Fried Chicken Angara Tender
6307466916,Grilled Chicken Jamaican Tender
6303183778,Grilled Chicken Smoky BBQ Tender
6308913210,Bone in Angara Grilled Chicken
6300398136,Grilled Chicken Angara Tangdi
6305998913,Grilled Chicken Smoky BBQ Tender
6296867169,Fried Chicken Classic Tender
6307626202,Fried Chicken Angara Tender
6305907538,Bone in Kabuli Grilled Chicken
6306647401,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6304747036,Bone in Jamaican Grilled Chicken
6305764094,"Animal Fries, Bone in Smoky Bbq Grilled Chicken"
6302707385,"AAC Grilled Chicken Burger, Peri Peri Fries ."
6306355156,"Fried Chicken Peri Peri Tender ., Bone in Jamaican Grilled Chicken ., Animal Fries"
6305616610,"AAC Grilled Chicken Burger, AAC Saucy Fries"
6302971245,"Fried Chicken Kabuli Tender, Bone in Smoky Bbq Grilled Chicken"
6302656089,Bone in Angara Grilled Chicken
6305163590,Bone in Jamaican Grilled Chicken
6303790610,Grilled Chicken Angara Tender
6303229299,Kabuli Grilled Paneer (8 pcs)
6304560312,"Bone in Smoky Bbq Grilled Chicken, Fried Chicken Kabuli Tender, Grilled Chicken Jamaican Tender ., Animal Fries ., Salted Fries ."
6289078293,"Fried Chicken Kabuli Tender, Fried Chicken Classic Tender"
6304794436,"Grilled Chicken Peri Peri Tender, Fried Chicken Angara Tender, Fried Chicken Ghostbuster Tender"
6300760041,AAC Saucy Fries
6304898042,Animal Fries
6305203625,Bone in Peri Peri Grilled Chicken .
6302941346,Bone in Kabuli Grilled Chicken
6296827863,"Grilled Chicken Smoky BBQ Tender, Salted Fries ."
6303161923,Bone in Jamaican Grilled Chicken
6304784089,"Bone in Kabuli Grilled Chicken, Bone in Jamaican Grilled Chicken"
6293748384,"Animal Fries ., Grilled Chicken Smoky BBQ Tender"
6302896873,Animal Fries
6300936406,"Fried Chicken Classic Tender, Indian Pico De-Gallo, Bone in Kabuli Grilled Chicken, Bone in Jamaican Grilled Chicken, Salted Fries"
6302167708,Bone in Peri Peri Grilled Chicken
6283478380,"Fried Chicken Classic Tender, Bone in Jamaican Grilled Chicken, Salted Fries"
6303856752,"Grilled Chicken Jamaican Tender, Bone in Smoky Bbq Grilled Chicken"
6300304500,"Fried Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6290066333,Bone in Smoky Bbq Grilled Chicken
6302547627,Bone in Jamaican Grilled Chicken
6302643783,Fried Chicken Peri Peri Tender
6297695561,Fried Chicken Peri Peri Tender
6299914076,"Onion Rings, Grilled Chicken Jamaican Tangdi"
6300991479,Animal Fries
6300624192,"Bone in Kabuli Grilled Chicken, Grilled Chicken Angara Tender"
6294956083,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6300497370,Fried Chicken Angara Tender
6288474122,"Fried Chicken Kabuli Tender, Fried Chicken Angara Tender"
6290143273,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6301633197,"Bone in Jamaican Grilled Chicken, Fried Chicken Peri Peri Tender"
6295921541,"Bone in Jamaican Grilled Chicken, Bone in Angara Grilled Chicken"
6298350474,"Bone in Angara Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6301059339,Fried Chicken Peri Peri Tender
6290043163,"Grilled Chicken Angara Tender, Grilled Chicken Jamaican Tangdi"
6294663114,Bone in Jamaican Grilled Chicken
6298448534,"Fried Chicken Ghostbuster Tender, Peri Peri Crisper Fries"
6298619397,Bone in Peri Peri Grilled Chicken
6299033742,Bone in Jamaican Grilled Chicken
6300673723,"Grilled Chicken Peri Peri Tender, AAC Saucy Fries, Indian Pico De-Gallo, Garlic Aioli"
6297267463,"AAC Grilled Chicken Burger, Animal Fries"
6298622554,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6293125879,"Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken"
6294233122,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6300975970,Grilled Chicken Jamaican Tender
6300913348,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6299052178,Grilled Chicken Tangdi Jamaican + Salted Krispers
6298271896,"Grilled Chicken Jamaican Tender, Fried Chicken Angara Tender"
6296482042,"Fried Chicken Classic Tender, Grilled Chicken Jamaican Tender"
6264104103,"Grilled Chicken Jamaican Tangdi, Fried Chicken Peri Peri Tenders + Peri Peri Fries"
6294403546,"Bone in Jamaican Grilled Chicken, Animal Fries"
6292022025,Animal Fries
6297702235,"Grilled Chicken Ghostbuster Tangdi, Bone in Jamaican Grilled Chicken Quarter + Angara Rice"
6296040294,Bone in Jamaican Grilled Chicken
6294647631,"Animal Fries, Bone in Smoky Bbq Grilled Chicken"
6299297327,"Grilled Chicken Angara Tender, Bone in Jamaican Grilled Chicken"
6297475336,"Bone in Jamaican Grilled Chicken, Bone in Angara Grilled Chicken"
6274886764,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Ghostbuster Tender, Angara Sauce"
6300632746,Bone in Jamaican Grilled Chicken
6296215672,"Fried Chicken Kabuli Tender, Bone in Smoky Bbq Grilled Chicken"
6292951444,Bone in Peri Peri Grilled Chicken
6299626729,"Bone in Kabuli Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6294747407,Bone in Angara Grilled Chicken
6298364604,"Bone in Jamaican Grilled Chicken, Animal Fries"
6292824857,Grilled Chicken Jamaican Tender
6298582961,"Bone in Kabuli Grilled Chicken, AAC Special Slaw, Angara Rice"
6299404911,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Kabuli Tender"
6288459000,Bone in Jamaican Grilled Chicken
6299855703,Bone in Smoky Bbq Grilled Chicken
6289865081,"Grilled Chicken Smoky BBQ Tender, Grilled Chicken Peri Peri Tender"
6297968207,"Fried Chicken Peri Peri Tender, Fried Chicken Classic Tender, Animal Fries"
6297923392,"Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken"
6298343530,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6299397615,"Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Fried Chicken Classic Tenders + AAC Signature Fries"
6297017807,"Grilled Chicken Jamaican Tender, Animal Fries"
6286580261,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6298495276,"Fried Chicken Peri Peri Tender, Peri Peri Fries"
6298661490,"Grilled Chicken Peri Peri Tender, Peri Peri Fries, Grilled Chicken Smoky BBQ Tender, Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender, Grilled Chicken Angara Tender, Peri Peri Crisper Fries"
6294114835,AAC Signature Crisper Fries
6298443032,Fried Chicken Peri Peri Tender
6295355112,Bone in Jamaican Grilled Chicken
6296513120,"AAC Grilled Chicken Burger, AAC Special Slaw, Fried Chicken Peri Peri Tender"
6289938734,Fried Chicken Classic Tender
6298405733,AAC Grilled Chicken Burger
6285876584,Fried Chicken Peri Peri Tender
6297915167,Bone in Smoky Bbq Grilled Chicken
6298189176,Bone in Jamaican Grilled Chicken
6296912094,"Onion Bombs, Angara Aloo Tuk Tuki, Bone in Jamaican Grilled Chicken, Grilled Chicken Jamaican Tender"
6290659375,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6297501583,"India Dynamite sauce, Fried Chicken Classic Tender, Grilled Chicken Smoky BBQ Tender"
6282928030,Fried Chicken Classic Tender
6297355688,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Classic Tender"
6295508053,"Bone in Jamaican Grilled Chicken, Fried Chicken Peri Peri Tender"
6296027356,Fried Chicken Ghostbuster Tender
6288298190,"Grilled Chicken Smoky BBQ Tender, Angara Grilled Paneer (8 pcs)"
6284997207,Bone in Angara Grilled Chicken
6291574105,"AAC Signature Crisper Fries, Onion Bombs, Fried Chicken Angara Tender, Animal Fries, Mayonnaise"
6295446328,"Kabuli Grilled Paneer (8 pcs), AAC Fried Paneer Burger"
6294427201,Bone in Peri Peri Grilled Chicken
6287807983,"Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken"
6293468955,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Classic Tender, Grilled Chicken Jamaican Tender, AAC Special Slaw"
6288482781,"Grilled Chicken Smoky BBQ Tender, Grilled Chicken Jamaican Tender"
6295687606,"Grilled Chicken Jamaican Tender, Grilled Chicken Peri Peri Tender"
6290198038,Bone in Jamaican Grilled Chicken
6290250532,"AAC Grilled Chicken Burger, AAC Fried Paneer Burger"
6296210237,"Fried Chicken Peri Peri Tenders + Peri Peri Fries, AAC Grilled Chicken Burger"
6294250906,"Salted Fries, Bone in Smoky Bbq Grilled Chicken"
6294916169,Bone in Jamaican Grilled Chicken
6288940259,"Bone in Kabuli Grilled Chicken, Bone in Jamaican Grilled Chicken Quarter + Angara Rice"
6293900219,"Bone in Peri Peri Grilled Chicken, Bone in Angara Grilled Chicken"
6295788377,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6295604039,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6286013081,"Indian Pico De-Gallo, Garlic Aioli, Fried Chicken Kabuli Tender, Grilled Chicken Angara Tender, Grilled Chicken Jamaican Tangdi"
6289906983,"Angara Rice, Bone in Smoky Bbq Grilled Chicken"
6292817599,"Bone in Kabuli Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6295519406,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6288973951,"Grilled Chicken Tangdi Jamaican + Salted Krispers, Bone in Angara Grilled Chicken"
6291105989,"Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Grilled Chicken Peri Peri Tangdi"
6288790784,"Grilled Chicken Jamaican Tender, Fried Chicken Ghostbuster Tender"
6289228751,"Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender"
6295457596,Grilled Chicken Jamaican Tender
6294841594,Fried Chicken Peri Peri Tender
6283868768,"Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken"
6293154800,"AAC Grilled Chicken Burger, Fried Chicken Peri Peri Tender"
6286906072,"Fried Chicken Classic Tender, Grilled Chicken Peri Peri Tender"
6295236977,Fried Chicken Classic Tender
6292632822,"Grilled Chicken Smoky BBQ Tender, Bone in Peri Peri Grilled Chicken"
6293055687,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6293866891,"Fried Chicken Classic Tender, AAC Grilled Chicken Burger, Salted Fries, Bone in Peri Peri Grilled Chicken"
6290215454,Bone in Jamaican Grilled Chicken
6294729876,"Fried Chicken Classic Tender, Fried Chicken Ghostbuster Tender"
6294497472,"Fried Chicken Classic Tender, Fried Chicken Peri Peri Tender"
6291960930,"Bone in Kabuli Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6272282762,Fried Chicken Peri Peri Tender
6280042060,"Onion Bombs, Fried Chicken Ghostbuster Tender, AAC Special Slaw, Fried Chicken Peri Peri Tender"
6293502910,"Fried Chicken Classic Tender, AAC Grilled Chicken Burger"
6286450074,"Grilled Chicken Angara Tangdi, Angara Rice, Cafreal dip"
6282635460,"AAC Saucy Fries, Fried Chicken Peri Peri Tender"
6293162612,"Grilled Chicken Smoky BBQ Tender, Grilled Chicken Jamaican Tender"
6294021911,"Onion Bombs, Angara Aloo Tuk Tuki, Bone in Jamaican Grilled Chicken, AAC Grilled Paneer Burger"
6290777205,"Grilled Chicken Angara Tender, Grilled Chicken Jamaican Tender, Bone in Jamaican Grilled Chicken, AAC Saucy Fries"
6293184625,"Fried Chicken Peri Peri Tender, Animal Fries"
6292916559,"Grilled Chicken Jamaican Tangdi, Grilled Chicken Smoky BBQ Tangdi"
6288316194,"Bone in Jamaican Grilled Chicken, Bone in Angara Grilled Chicken"
6288360030,Bone in Smoky Bbq Grilled Chicken
6289591235,Bone in Smoky Bbq Grilled Chicken
6291499329,"Fried Chicken Kabuli Tender, Fried Chicken Classic Tender"
6294117649,"Fried Chicken Classic Tenders + AAC Signature Fries, Fried Chicken Peri Peri Tenders + Peri Peri Fries, Fried Chicken Angara Tender, Fried Chicken Kabuli Tender"
6281190410,"Bone in Jamaican Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6293476495,Grilled Chicken Jamaican Tender
6288997094,Fried Chicken Kabuli Tender
6292169755,"Jamaican Sauce, Bone in Jamaican Grilled Chicken, Fried Chicken Peri Peri Tender, Angara Sauce"
6273334165,AAC Grilled Chicken Burger
6291797253,"Bone in Jamaican Grilled Chicken, Bone in Angara Grilled Chicken"
6293077331,Fried Chicken Kabuli Tender
6291962737,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6291975097,"Angara Grilled Paneer (8 pcs), AAC Fried Paneer Burger"
6288926746,Bone in Kabuli Grilled Chicken
6293211839,"Grilled Chicken Jamaican Tender, Bone in Peri Peri Grilled Chicken"
6291782375,"Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken"
6292772323,"Fried Chicken Peri Peri Tender, Mayonnaise"
6291762731,"Grilled Chicken Smoky BBQ Tender, Grilled Chicken Smoky BBQ Tangdi"
6292152104,Bone in Angara Grilled Chicken
