pollution_time_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-11-18 04:00:00,5,3738.4,55.88,90.48,14.84,83.92,276.05,345.31,42.56
2024-11-18 05:00:00,5,3791.81,46.04,105.56,34.69,99.18,288.5,357.74,42.56
2024-11-18 06:00:00,5,3391.27,25.26,106.93,78.68,112.53,287.16,349.87,38.0
2024-11-18 07:00:00,5,1148.22,4.08,33.24,151.63,52.45,102.64,128.66,11.65
2024-11-18 08:00:00,4,794.41,2.24,20.56,161.65,37.19,66.43,85.93,8.87
2024-11-18 09:00:00,4,741.0,1.93,20.91,158.79,36.72,59.2,77.54,8.74
2024-11-18 10:00:00,4,934.6,2.65,36.67,140.19,53.88,66.13,87.84,12.54
2024-11-18 11:00:00,5,1321.79,2.51,64.43,107.29,75.34,81.96,109.72,17.99
2024-11-18 12:00:00,5,1668.93,0.42,90.48,69.38,83.92,92.36,124.89,22.04
2024-11-18 13:00:00,5,2216.34,0.05,116.53,34.33,88.69,114.76,155.8,28.63
2024-11-18 14:00:00,5,2857.21,1.31,130.24,10.46,88.69,151.4,206.63,37.49
2024-11-18 15:00:00,5,3177.64,2.57,122.01,5.36,80.11,176.66,240.62,42.56
2024-11-18 16:00:00,5,3337.86,3.07,115.16,4.47,74.39,196.36,265.21,45.09
2024-11-18 17:00:00,5,3631.59,6.59,113.79,1.42,71.53,224.95,300.08,47.62
2024-11-18 18:00:00,5,3631.59,7.49,109.67,0.96,61.99,228.46,301.61,43.06
2024-11-18 19:00:00,5,3177.64,2.96,101.45,3.98,47.21,199.8,261.78,32.42
2024-11-18 20:00:00,5,2723.69,0.32,87.74,13.95,40.53,176.11,229.23,26.09
2024-11-18 21:00:00,5,2429.96,0.04,76.09,22.89,38.62,164.06,212.06,23.05
2024-11-18 22:00:00,5,2216.34,0.02,67.86,25.39,36.72,157.67,203.11,20.77
2024-11-18 23:00:00,5,2109.53,0.06,63.75,22.89,35.29,156.18,198.59,19.51
2024-11-19 00:00:00,5,2109.53,0.37,65.8,15.56,36.24,160.14,200.51,20.01
2024-11-19 01:00:00,5,2429.96,5.98,74.03,4.02,43.87,181.41,225.85,25.33
2024-11-19 02:00:00,5,3257.75,31.74,80.2,0.11,59.13,228.89,287.36,36.98
2024-11-19 03:00:00,5,4058.84,63.48,82.94,2.75,70.57,268.64,339.34,44.08
2024-11-19 04:00:00,5,4486.08,77.78,91.85,10.46,79.15,293.98,371.43,47.12
2024-11-19 05:00:00,5,4913.33,66.16,123.38,27.18,92.51,336.07,421.09,49.14
2024-11-19 06:00:00,5,5126.95,38.44,153.54,70.1,106.81,387.38,475.07,47.62
2024-11-19 07:00:00,5,1615.52,3.49,40.1,194.55,61.99,143.38,170.41,16.09
2024-11-19 08:00:00,5,1241.68,1.49,21.76,217.44,43.87,107.58,127.39,13.3
2024-11-19 09:00:00,5,1174.93,1.2,21.25,217.44,42.44,97.32,116.09,13.43
2024-11-19 10:00:00,5,1428.6,1.66,39.07,194.55,58.65,104.22,126.83,17.48
2024-11-19 11:00:00,5,1895.9,1.42,70.6,155.93,79.15,123.99,153.81,23.05
2024-11-19 12:00:00,5,2323.15,0.18,98.71,107.29,87.74,137.13,172.42,27.11
2024-11-19 13:00:00,5,2910.61,0.0,127.49,60.8,94.41,162.74,207.93,33.44
2024-11-19 14:00:00,5,3631.59,0.07,148.06,27.54,94.41,204.27,265.64,42.56
2024-11-19 15:00:00,5,3898.62,0.31,141.2,16.81,85.83,230.49,301.99,47.62
2024-11-19 16:00:00,5,3952.03,0.6,130.24,13.41,78.2,245.53,320.75,49.14
2024-11-19 17:00:00,5,4165.65,2.32,128.87,6.08,75.34,269.61,350.31,51.17
2024-11-19 18:00:00,5,4165.65,3.58,123.38,3.58,65.8,269.1,347.82,46.1
2024-11-19 19:00:00,5,3578.19,1.12,111.04,9.48,51.02,234.57,300.07,34.96
2024-11-19 20:00:00,5,3044.13,0.06,91.85,22.89,42.92,204.8,258.48,28.12
2024-11-19 21:00:00,5,2696.99,0.0,76.77,32.19,40.05,187.75,234.68,24.57
2024-11-19 22:00:00,5,2429.96,0.0,67.17,35.41,37.19,178.21,221.18,21.79
2024-11-19 23:00:00,5,2243.04,0.0,61.01,36.12,35.76,172.5,211.92,20.01
2024-11-20 00:00:00,5,2162.93,0.02,61.01,32.19,36.72,172.89,209.81,19.51
2024-11-20 01:00:00,5,2376.56,0.95,74.03,18.06,43.39,189.54,229.6,23.56
2024-11-20 02:00:00,5,3124.24,16.99,90.48,0.96,57.22,233.42,286.52,33.44
2024-11-20 03:00:00,5,3898.62,50.51,87.74,4.38,67.71,273.12,337.51,40.02
2024-11-20 04:00:00,5,4379.27,67.06,94.59,13.95,77.25,302.68,374.87,43.57
2024-11-20 05:00:00,5,4806.52,59.01,122.01,33.26,91.55,343.34,423.33,46.61
2024-11-20 06:00:00,5,4859.92,35.32,145.32,77.96,106.81,387.54,468.81,45.6
2024-11-20 07:00:00,5,1308.44,4.25,37.36,165.94,57.7,117.27,143.59,12.29
2024-11-20 08:00:00,4,867.84,2.26,21.59,170.23,40.05,73.94,92.24,9.37
2024-11-20 09:00:00,4,794.41,1.9,21.25,168.8,39.1,63.0,79.78,9.88
2024-11-20 10:00:00,4,1054.76,2.82,38.73,148.77,53.41,71.37,92.4,14.31
2024-11-20 11:00:00,5,1628.88,3.1,75.4,110.15,74.39,95.74,125.33,21.03
2024-11-20 12:00:00,5,2189.64,0.59,115.16,60.08,85.83,116.97,154.36,26.09
2024-11-20 13:00:00,5,2910.61,1.09,149.43,17.34,95.37,150.02,199.17,34.45
2024-11-20 14:00:00,5,3685.0,11.62,154.91,0.8,99.18,198.65,265.9,44.58
2024-11-20 15:00:00,5,4112.24,18.1,142.57,0.09,92.51,234.83,314.3,50.16
2024-11-20 16:00:00,5,4272.46,18.55,132.98,0.07,86.78,261.94,346.47,52.18
2024-11-20 17:00:00,5,4539.49,21.23,128.87,0.03,84.88,296.94,387.53,54.21
2024-11-20 18:00:00,5,4539.49,18.78,126.12,0.05,74.39,303.4,392.59,48.64
2024-11-20 19:00:00,5,3952.03,10.06,119.27,0.46,57.7,272.87,349.25,36.98
2024-11-20 20:00:00,5,3524.78,4.19,109.67,1.97,48.64,254.91,323.14,31.16
2024-11-20 21:00:00,5,3284.45,2.54,101.45,3.04,43.87,249.61,314.0,28.63
2024-11-20 22:00:00,5,3070.83,2.77,91.85,2.68,40.05,245.57,308.91,26.09
2024-11-20 23:00:00,5,2830.51,3.55,81.57,1.99,37.19,238.44,299.46,24.07
2024-11-21 00:00:00,5,2696.99,6.15,75.4,0.88,36.72,234.26,291.9,23.56
2024-11-21 01:00:00,5,2857.21,15.42,74.03,0.19,43.39,246.57,305.49,28.37
2024-11-21 02:00:00,5,3685.0,43.36,76.77,0.07,58.17,290.08,361.92,40.02
2024-11-21 03:00:00,5,4379.27,76.0,79.51,2.64,69.62,323.28,404.21,47.12
2024-11-21 04:00:00,5,4646.3,84.04,89.11,10.37,79.15,333.62,418.03,48.64
2024-11-21 05:00:00,5,4966.74,71.53,120.64,26.82,94.41,365.41,455.65,50.66
2024-11-21 06:00:00,5,5126.95,43.36,153.54,66.52,111.58,412.32,503.6,48.64
2024-11-21 07:00:00,5,1562.12,5.59,49.35,164.51,75.34,148.07,182.08,15.96
2024-11-21 08:00:00,5,1094.82,2.88,30.16,181.67,55.31,109.37,136.16,12.03
2024-11-21 09:00:00,5,988.01,2.18,28.1,185.97,52.45,97.99,123.15,11.91
2024-11-21 10:00:00,5,1348.5,2.99,50.04,164.51,66.76,111.26,142.36,17.48
2024-11-21 11:00:00,5,2082.82,3.16,94.59,114.44,84.88,142.3,184.58,25.33
2024-11-21 12:00:00,5,2777.1,0.68,146.69,49.35,93.46,166.24,218.18,30.91
2024-11-21 13:00:00,5,3791.81,13.52,183.7,3.44,103.95,210.89,278.43,41.04
2024-11-21 14:00:00,5,5020.14,46.94,178.22,0.0,114.44,283.58,376.03,54.72
2024-11-21 15:00:00,5,5714.42,59.9,164.51,0.0,110.63,341.61,453.04,63.33
2024-11-21 16:00:00,5,6088.26,65.27,152.17,0.0,103.95,383.44,505.7,66.88
2024-11-21 17:00:00,5,6515.5,74.21,142.57,0.0,98.23,425.53,556.63,67.89
2024-11-21 18:00:00,5,6355.29,75.1,132.98,0.0,82.02,423.28,549.26,59.28
2024-11-21 19:00:00,5,5447.39,60.8,123.38,0.0,59.13,362.54,467.8,43.57
2024-11-21 20:00:00,5,4699.71,45.6,113.79,0.0,48.64,317.86,408.92,35.97
2024-11-21 21:00:00,5,4272.46,38.0,106.93,0.0,44.35,297.57,382.58,32.93
2024-11-21 22:00:00,5,4005.43,33.97,100.08,0.0,41.96,287.38,370.99,31.16
2024-11-21 23:00:00,5,3738.4,31.74,93.22,0.0,39.58,274.27,357.41,29.64
2024-11-22 00:00:00,5,3578.19,35.32,87.05,0.0,38.62,267.68,348.49,28.12
2024-11-22 01:00:00,5,4005.43,53.2,85.0,0.0,46.73,296.45,383.55,32.93
2024-11-22 02:00:00,5,5287.17,98.35,89.11,0.03,64.85,370.11,478.63,49.65
2024-11-22 03:00:00,5,6301.88,144.84,91.85,1.08,78.2,411.04,532.36,57.76
2024-11-22 04:00:00,5,5393.98,118.02,98.71,6.17,82.02,353.31,460.2,53.2
2024-11-22 05:00:00,5,5554.2,101.92,127.49,16.27,95.37,368.43,479.27,54.21
2024-11-22 06:00:00,5,5767.82,68.84,175.48,41.48,114.44,412.35,526.22,53.2
2024-11-22 07:00:00,5,1642.23,7.26,62.38,145.91,82.97,160.56,231.87,16.47
2024-11-22 08:00:00,5,1161.58,3.16,37.36,175.95,66.76,134.09,202.63,11.78
2024-11-22 09:00:00,5,1081.47,2.15,34.27,188.83,65.8,132.24,201.25,11.53
2024-11-22 10:00:00,5,1495.36,2.71,59.63,164.51,80.11,148.34,223.63,17.73
2024-11-22 11:00:00,5,2296.45,2.57,109.67,110.15,99.18,181.6,266.91,26.09
2024-11-22 12:00:00,5,3097.53,0.64,167.25,41.48,109.67,208.66,303.74,32.42
2024-11-22 13:00:00,5,4699.71,33.08,208.38,0.71,123.98,280.0,396.97,46.61
2024-11-22 14:00:00,5,6782.53,89.41,213.86,0.0,141.14,398.48,550.37,65.86
2024-11-22 15:00:00,5,8224.49,121.59,211.12,0.0,146.87,500.83,682.52,79.04
2024-11-22 16:00:00,5,9185.79,141.26,208.38,0.0,144.96,581.46,784.1,85.12
2024-11-22 17:00:00,5,9719.85,150.2,205.64,0.0,139.24,641.89,858.5,88.16
2024-11-22 18:00:00,5,9613.04,144.84,200.15,0.0,120.16,644.13,857.48,81.06
2024-11-22 19:00:00,5,8331.3,116.23,186.44,0.0,90.6,568.28,759.74,64.34
2024-11-22 20:00:00,5,7049.56,84.04,174.11,0.0,66.76,497.91,668.88,52.18
2024-11-22 21:00:00,5,6248.47,63.48,163.14,0.0,54.36,457.96,614.5,45.6
2024-11-22 22:00:00,5,5393.98,46.94,148.06,0.0,46.25,418.04,562.93,41.04
2024-11-22 23:00:00,5,4539.49,34.87,131.61,0.0,39.1,375.04,504.56,31.16
2024-11-23 00:00:00,5,3898.62,29.95,115.16,0.0,33.86,341.6,455.29,21.53
2024-11-23 01:00:00,5,3845.21,37.55,102.82,0.0,36.72,339.94,449.44,21.03
2024-11-23 02:00:00,5,4486.08,66.16,97.33,0.04,48.64,374.56,492.9,33.94
2024-11-23 03:00:00,5,5073.55,97.45,94.59,1.59,56.27,391.32,518.04,42.05
2024-11-23 04:00:00,5,4486.08,81.36,94.59,9.12,58.65,333.03,447.65,36.98
2024-11-23 05:00:00,5,4165.65,59.01,108.3,24.68,63.9,304.96,410.26,34.96
2024-11-23 06:00:00,5,4058.84,39.79,128.87,52.93,70.57,303.51,402.76,32.93
2024-11-23 07:00:00,5,1028.06,3.86,33.93,148.77,42.92,108.13,185.9,9.5
2024-11-23 08:00:00,5,720.98,2.01,20.56,158.79,33.86,83.53,161.2,8.23
2024-11-23 09:00:00,5,700.95,1.68,21.93,161.65,37.19,82.13,160.61,8.74
2024-11-23 10:00:00,5,1214.98,3.05,52.78,131.61,53.88,103.45,186.47,15.33
2024-11-23 11:00:00,5,2189.64,4.14,112.41,70.1,72.48,141.67,234.0,24.32
2024-11-23 12:00:00,5,3177.64,10.06,168.62,8.67,82.97,176.66,278.76,31.66
2024-11-23 13:00:00,5,4486.08,47.83,183.7,0.0,96.32,231.0,348.0,42.56
2024-11-23 14:00:00,5,6088.26,90.3,194.67,0.0,113.49,320.81,462.96,57.76
2024-11-23 15:00:00,5,7476.81,121.59,200.15,0.0,123.98,412.87,579.7,71.94
2024-11-23 16:00:00,5,8224.49,128.75,202.89,0.0,118.26,460.53,639.93,78.02
2024-11-23 17:00:00,5,8117.68,126.96,191.93,0.0,99.18,463.76,641.3,72.96
2024-11-23 18:00:00,5,7263.18,116.23,171.36,0.0,74.39,416.38,572.96,59.28
2024-11-23 19:00:00,5,5287.17,82.25,141.2,0.0,45.3,301.38,421.63,39.01
2024-11-23 20:00:00,5,3631.59,46.04,115.16,0.0,30.99,216.18,305.69,27.87
2024-11-23 21:00:00,5,2563.48,21.46,97.33,0.05,25.27,169.63,239.57,21.53
2024-11-23 22:00:00,5,1735.69,1.44,78.14,13.23,22.65,136.25,191.76,14.95
2024-11-23 23:00:00,5,1295.09,0.0,49.35,37.19,21.46,120.45,167.11,11.53
2024-11-24 00:00:00,5,1134.87,0.0,35.99,49.35,20.98,114.75,157.33,10.51
2024-11-24 01:00:00,5,1241.68,0.0,40.1,46.49,24.8,121.89,164.56,13.3
2024-11-24 02:00:00,5,1682.28,0.59,63.06,22.89,33.86,146.2,195.85,20.01
2024-11-24 03:00:00,5,2082.82,9.83,74.71,12.87,41.01,164.22,219.92,24.07
2024-11-24 04:00:00,5,2002.72,16.09,65.8,32.9,45.78,157.89,213.82,23.56
2024-11-24 05:00:00,5,1869.2,15.42,60.32,55.07,53.41,151.81,207.51,23.31
2024-11-24 06:00:00,5,1789.09,12.96,59.63,78.68,64.85,154.26,209.72,23.56
2024-11-24 07:00:00,4,680.92,2.43,18.34,137.33,26.94,65.54,116.87,9.37
2024-11-24 08:00:00,4,540.73,1.52,12.85,144.48,20.5,54.25,104.33,7.98
2024-11-24 09:00:00,4,527.38,1.34,13.54,144.48,21.22,54.49,104.48,7.98
2024-11-24 10:00:00,4,814.44,2.12,30.5,137.33,39.1,73.19,124.07,14.19
2024-11-24 11:00:00,5,1188.28,1.65,53.47,117.3,53.88,94.44,147.36,20.27
2024-11-24 12:00:00,5,1415.25,0.18,69.23,90.12,55.79,101.06,157.47,22.8
2024-11-24 13:00:00,5,1762.39,0.0,84.31,64.37,58.65,115.36,179.21,26.09
2024-11-24 14:00:00,5,2162.93,0.0,94.59,46.49,60.08,140.03,215.52,31.41
2024-11-24 15:00:00,5,2376.56,0.0,89.11,42.2,56.27,158.62,245.29,33.94
2024-11-24 16:00:00,5,2323.15,0.0,78.83,45.78,51.5,165.86,259.51,33.94
2024-11-24 17:00:00,5,2216.34,0.0,69.23,50.78,48.16,166.22,264.55,32.17
2024-11-24 18:00:00,5,1922.61,0.0,59.63,57.22,42.44,153.21,249.24,27.11
2024-11-24 19:00:00,5,1588.82,0.0,50.04,62.23,35.76,135.91,225.69,21.79
2024-11-24 20:00:00,5,1495.36,0.0,48.67,56.51,35.76,135.62,222.83,21.28
2024-11-24 21:00:00,5,1495.36,0.0,48.67,47.92,35.29,141.27,228.24,21.03
2024-11-24 22:00:00,5,1535.42,0.0,50.04,37.91,34.33,147.98,234.25,20.01
2024-11-24 23:00:00,5,1562.12,0.05,52.09,25.39,32.9,152.82,237.67,18.75
2024-11-25 00:00:00,5,1615.52,0.72,56.21,11.35,31.95,155.2,238.88,16.47
2024-11-25 01:00:00,5,1842.5,7.49,60.32,1.61,36.24,165.24,251.93,17.23
2024-11-25 02:00:00,5,2483.37,29.95,61.01,0.04,47.68,200.3,298.19,23.05
2024-11-25 03:00:00,5,3177.64,55.43,62.38,1.18,57.7,238.03,345.72,26.6
2024-11-25 04:00:00,5,3311.16,56.33,69.92,6.88,67.71,255.77,366.29,29.13
2024-11-25 05:00:00,5,3150.94,42.02,76.77,20.38,78.2,263.26,371.46,31.16
2024-11-25 06:00:00,5,2830.51,23.69,79.51,48.64,87.74,263.52,367.07,29.64
2024-11-25 07:00:00,5,1214.98,3.46,30.5,137.33,49.59,168.6,247.33,11.02
2024-11-25 08:00:00,5,847.82,1.75,18.51,150.2,34.81,122.66,189.21,8.04
2024-11-25 09:00:00,5,714.3,1.41,17.14,145.91,30.99,92.56,152.02,8.04
2024-11-25 10:00:00,5,741.0,1.41,23.65,131.61,35.76,83.3,140.78,9.25
2024-11-25 11:00:00,5,934.6,1.06,40.44,108.72,46.73,87.06,146.53,12.41
2024-11-25 12:00:00,5,1148.22,0.12,56.21,84.4,51.98,93.09,155.37,15.45
2024-11-25 13:00:00,5,1441.96,0.0,69.92,63.66,58.65,106.95,172.95,20.27
2024-11-25 14:00:00,5,1708.98,0.0,76.09,49.35,61.99,123.1,192.81,25.84
2024-11-25 15:00:00,5,1762.39,0.0,69.92,47.92,57.22,129.3,197.11,28.37
2024-11-25 16:00:00,5,1815.8,0.0,65.8,47.21,52.93,134.58,198.63,29.39
2024-11-25 17:00:00,5,2002.72,0.0,69.23,41.48,51.5,148.44,213.63,30.4
2024-11-25 18:00:00,5,2029.42,0.0,68.55,39.34,46.73,151.1,213.47,26.35
2024-11-25 19:00:00,5,1842.5,0.0,63.06,40.77,39.1,141.89,197.49,19.51
2024-11-25 20:00:00,5,1735.69,0.0,58.95,38.27,35.29,141.45,193.55,16.72
2024-11-25 21:00:00,5,1735.69,0.01,56.89,33.62,34.33,146.33,197.03,15.45
2024-11-25 22:00:00,5,1735.69,0.03,56.89,27.18,33.86,153.32,203.3,13.68
2024-11-25 23:00:00,5,1762.39,0.15,58.26,19.13,32.9,157.63,206.21,11.53
2024-11-26 00:00:00,5,1815.8,1.33,61.69,8.14,32.42,162.47,210.34,9.75
2024-11-26 01:00:00,5,2109.53,11.18,63.75,0.69,36.72,178.9,231.19,11.53
2024-11-26 02:00:00,5,2883.91,40.23,63.06,0.03,48.16,222.25,288.04,19.0
2024-11-26 03:00:00,5,3738.4,75.1,63.06,1.52,58.17,265.84,345.13,26.09
2024-11-26 04:00:00,5,4272.46,93.88,71.29,6.26,66.76,294.05,382.89,33.44
2024-11-26 05:00:00,5,4699.71,86.72,97.33,16.09,82.02,327.67,423.03,40.53
2024-11-26 06:00:00,5,4913.33,56.33,135.72,42.56,99.18,372.61,469.36,41.54
2024-11-26 07:00:00,5,1134.87,4.47,32.9,137.33,47.68,96.11,131.63,9.37
2024-11-26 08:00:00,4,707.63,1.96,16.62,148.77,30.04,56.56,82.63,6.9
2024-11-26 09:00:00,4,640.87,1.65,15.94,145.91,28.13,48.5,71.47,6.59
2024-11-26 10:00:00,4,841.14,2.46,30.5,131.61,45.3,58.31,83.79,10.39
2024-11-26 11:00:00,5,1201.63,2.21,54.84,107.29,63.9,78.78,110.31,15.83
2024-11-26 12:00:00,5,1495.36,0.31,76.77,77.25,69.62,90.44,125.92,19.51
2024-11-26 13:00:00,5,1895.9,0.0,95.96,47.21,72.48,105.27,146.58,24.83
2024-11-26 14:00:00,5,2349.85,0.08,106.93,25.75,72.48,130.12,180.96,32.17
2024-11-26 15:00:00,5,2536.77,0.12,101.45,22.71,66.76,147.74,205.1,36.48
2024-11-26 16:00:00,5,2590.18,0.04,91.85,27.18,62.94,161.53,221.57,38.0
2024-11-26 17:00:00,5,2670.29,0.02,89.11,30.04,60.56,175.03,237.39,38.0
2024-11-26 18:00:00,5,2510.07,0.01,82.94,34.69,53.41,168.94,227.93,32.93
2024-11-26 19:00:00,5,2269.74,0.01,77.46,35.05,42.44,154.33,207.5,25.33
2024-11-26 20:00:00,5,2296.45,0.03,76.77,26.82,37.67,159.51,210.93,23.05
2024-11-26 21:00:00,5,2349.85,0.14,76.77,19.13,35.76,169.32,220.97,22.04
2024-11-26 22:00:00,5,2376.56,0.47,76.09,12.16,34.81,177.85,229.96,21.28
2024-11-26 23:00:00,5,2296.45,1.19,73.34,7.42,34.33,177.95,228.66,19.76
2024-11-27 00:00:00,5,2216.34,3.38,72.66,3.17,33.86,172.18,221.61,17.73
2024-11-27 01:00:00,5,2403.26,14.53,71.97,0.42,38.62,183.9,237.87,20.77
2024-11-27 02:00:00,5,3471.37,52.3,71.97,0.02,52.93,242.63,315.69,33.94
2024-11-27 03:00:00,5,4859.92,106.39,73.34,1.14,66.76,314.03,409.79,46.61
2024-11-27 04:00:00,5,6088.26,144.84,85.0,4.47,82.02,383.82,497.97,56.24
2024-11-27 05:00:00,5,6942.75,141.26,127.49,11.98,103.0,454.06,580.79,61.81
2024-11-27 06:00:00,5,7370.0,91.2,202.89,37.19,125.89,528.85,660.7,59.28
2024-11-27 07:00:00,5,1695.63,8.72,62.38,125.89,83.92,145.74,195.46,13.55
2024-11-27 08:00:00,5,961.3,3.19,29.47,148.77,50.07,89.8,127.19,8.49
2024-11-27 09:00:00,4,814.44,2.15,23.99,153.06,42.92,72.97,105.35,8.61
2024-11-27 10:00:00,5,1134.87,3.32,44.55,130.18,57.22,81.09,115.9,14.31
2024-11-27 11:00:00,5,1815.8,4.02,87.74,83.68,79.15,108.97,152.63,22.55
2024-11-27 12:00:00,5,2536.77,1.7,137.09,26.82,92.51,133.78,187.09,28.88
2024-11-27 13:00:00,5,3952.03,35.76,159.03,0.25,109.67,195.26,270.56,43.57
2024-11-27 14:00:00,5,5874.63,88.51,156.28,0.0,127.79,304.41,417.78,63.84
2024-11-27 15:00:00,5,7263.18,113.55,153.54,0.0,131.61,396.85,543.39,76.0
2024-11-27 16:00:00,5,7904.05,121.59,152.17,0.0,131.61,464.03,630.36,82.08
2024-11-27 17:00:00,5,8331.3,121.59,150.8,0.0,125.89,510.8,684.23,83.09
2024-11-27 18:00:00,5,7904.05,111.76,149.43,0.0,108.72,496.95,662.93,72.96
2024-11-27 19:00:00,5,6835.94,91.2,145.32,0.0,84.88,432.16,579.62,56.24
2024-11-27 20:00:00,5,6034.85,74.21,139.83,0.0,75.34,396.17,529.08,48.64
2024-11-27 21:00:00,5,5554.2,61.69,135.72,0.0,73.43,381.5,506.37,45.09
2024-11-27 22:00:00,5,5233.76,54.99,130.24,0.0,74.39,376.15,495.79,45.09
2024-11-27 23:00:00,5,5126.95,54.54,128.87,0.0,71.53,380.85,499.79,42.56
2024-11-28 00:00:00,5,5393.98,60.8,131.61,0.0,65.8,403.77,527.36,35.46
2024-11-28 01:00:00,5,6034.85,80.47,131.61,0.0,65.8,450.53,586.23,35.46
2024-11-28 02:00:00,5,7370.0,126.96,130.24,0.02,77.25,528.95,683.16,48.13
2024-11-28 03:00:00,5,8438.11,177.03,124.75,1.21,85.83,579.54,739.33,60.29
2024-11-28 04:00:00,5,8224.49,177.03,128.87,6.08,98.23,562.49,703.89,67.89
2024-11-28 05:00:00,5,8224.49,135.9,175.48,18.6,118.26,579.47,711.55,69.92
2024-11-28 06:00:00,5,8010.86,69.74,238.54,61.51,139.24,631.25,759.49,66.88
2024-11-28 07:00:00,5,1815.8,8.72,68.55,140.19,103.0,160.66,198.56,15.45
2024-11-28 08:00:00,5,1161.58,4.36,40.78,158.79,74.39,107.93,136.75,10.26
2024-11-28 09:00:00,5,1054.76,3.19,37.7,165.94,71.53,103.45,131.46,10.26
2024-11-28 10:00:00,5,1548.77,4.02,64.43,148.77,88.69,135.29,171.8,17.73
2024-11-28 11:00:00,5,2456.67,3.97,115.16,100.14,107.77,185.57,236.28,27.36
2024-11-28 12:00:00,5,3337.86,1.47,171.36,32.54,113.49,219.62,282.79,34.45
2024-11-28 13:00:00,5,4325.87,19.89,189.19,0.6,119.21,264.11,345.2,44.58
2024-11-28 14:00:00,5,5393.98,47.83,178.22,0.0,122.07,329.54,437.41,57.76
2024-11-28 15:00:00,5,6141.66,63.48,168.62,0.0,117.3,387.09,521.96,67.89
2024-11-28 16:00:00,5,6835.94,80.47,160.4,0.0,113.49,452.9,612.22,73.97
2024-11-28 17:00:00,5,7904.05,104.61,154.91,0.0,111.58,539.17,724.8,80.05
2024-11-28 18:00:00,5,8224.49,118.02,149.43,0.0,103.95,574.62,768.4,76.0
2024-11-28 19:00:00,5,7690.43,112.65,145.32,0.0,89.65,547.87,729.54,62.32
2024-11-28 20:00:00,5,7156.37,100.14,141.2,0.0,80.11,518.54,686.24,51.68
2024-11-28 21:00:00,5,6622.31,88.51,138.46,0.0,73.43,499.99,657.09,41.54
2024-11-28 22:00:00,5,6088.26,76.89,134.35,0.0,64.85,479.04,628.81,31.66
2024-11-28 23:00:00,5,5607.6,66.16,127.49,0.0,53.41,460.26,602.46,21.53
2024-11-29 00:00:00,5,5287.17,63.48,119.27,0.0,45.78,454.96,587.61,14.69
2024-11-29 01:00:00,5,5554.2,76.89,109.67,0.0,47.21,485.38,617.92,14.69
2024-11-29 02:00:00,5,6835.94,121.59,105.56,0.01,61.04,574.41,721.85,21.03
2024-11-29 03:00:00,5,8010.86,171.66,105.56,0.66,73.43,643.35,798.82,26.35
2024-11-29 04:00:00,5,7370.0,151.99,115.16,3.98,90.6,614.59,745.85,32.93
2024-11-29 05:00:00,5,8331.3,150.2,160.4,10.64,112.53,698.19,839.34,50.66
2024-11-29 06:00:00,5,8972.17,105.5,241.28,29.33,139.24,797.41,945.31,60.8
2024-11-29 07:00:00,5,3044.13,13.86,123.38,118.73,207.9,431.54,490.52,11.65
2024-11-29 08:00:00,5,2269.74,6.59,94.59,157.36,181.2,367.49,416.34,5.7
2024-11-29 09:00:00,5,2269.74,5.25,109.67,163.08,215.53,372.94,422.49,6.02
2024-11-29 10:00:00,5,2937.32,5.14,157.65,123.02,244.14,417.25,477.16,15.33
2024-11-29 11:00:00,5,4219.06,4.53,222.09,57.94,228.88,491.26,569.91,28.63
2024-11-29 12:00:00,5,5554.2,16.09,274.18,4.83,200.27,557.63,656.42,39.01
2024-11-29 13:00:00,5,6782.53,46.94,276.92,0.0,175.48,619.9,740.69,49.65
2024-11-29 14:00:00,5,7370.0,54.09,249.51,0.0,154.5,664.35,806.21,59.28
2024-11-29 15:00:00,5,7156.37,47.39,205.64,0.0,131.61,669.21,820.15,63.84
2024-11-29 16:00:00,5,7476.81,53.64,183.7,0.0,117.3,702.61,868.15,69.92
2024-11-29 17:00:00,5,8544.92,74.21,178.22,0.0,109.67,783.57,978.57,79.04
2024-11-29 18:00:00,5,8758.54,84.04,175.48,0.0,97.27,805.48,1015.26,74.98
2024-11-29 19:00:00,5,8331.3,78.68,168.62,0.0,82.02,771.32,977.44,62.82
2024-11-29 20:00:00,5,7583.62,64.37,161.77,0.0,72.48,737.27,934.25,52.69
2024-11-29 21:00:00,5,7049.56,53.64,153.54,0.0,70.57,703.07,887.12,47.12
2024-11-29 22:00:00,5,6301.88,42.47,143.95,0.0,66.76,659.64,826.93,41.04
2024-11-29 23:00:00,5,5554.2,33.08,130.24,0.0,51.98,615.73,762.41,26.6
2024-11-30 00:00:00,5,5020.14,30.85,116.53,0.0,40.05,590.32,715.34,15.45
2024-11-30 01:00:00,5,4913.33,41.13,104.19,0.0,37.67,591.67,701.55,12.67
2024-11-30 02:00:00,5,5554.2,72.42,97.33,0.02,46.73,636.03,745.86,16.97
2024-11-30 03:00:00,5,6195.07,104.61,94.59,0.94,54.84,663.58,773.7,21.53
2024-11-30 04:00:00,5,5287.17,75.1,102.82,8.67,68.66,588.65,676.48,25.33
2024-11-30 05:00:00,5,5340.58,56.77,126.12,28.25,78.2,588.5,677.84,32.42
2024-11-30 06:00:00,5,5393.98,31.74,148.06,75.1,87.74,597.29,689.08,32.93
