order_id,items
6329581161,"Mutton Seekh Pide, All About Chicken Pizza"
6317162600,"Herbed Potato, Bageecha Pizza"
6328586698,"Makhani Paneer Pizza, Chilli Cheese Garlic Bread"
6327122967,Murgh Amritsari Seekh Pizza
6326614664,"Indian Masala Cripser Fries, Chilli Cheese Garlic Bread, Bageecha Pizza"
6327551667,All About Chicken Pizza
6320562632,"Margherita Pizza, Bageecha Pizza"
6327129581,"Mushroom Mozzarella Melt, Masala Paneer Pide, Brocolli Onion Pizza"
6313555282,Murgh Amritsari Seekh Pizza
6325720253,Tipsy Tiger Fresh Lime Soda
6325653241,"Chilli Cheese Garlic Bread, Herbed Potato, Bageecha Pizza"
6324441841,"Jamaican Chicken Melt, Murgh Amritsari Garlic Bread, Grilled Tangdis"
6317046529,Chilli Cheese Garlic Bread
6324611590,Tripple Cheese Pizza
6324007101,"Peri Peri Crisper Fries, Margherita Pizza, Peri Peri Paneer Pizza"
6320955432,"Chilli Cheese Garlic Bread, Bageecha Pizza"
6318371701,"Makhani Paneer Pizza, Murgh Amritsari Seekh Pizza, Bageecha Pizza"
6322973358,"All About Chicken Pizza, Bageecha Pizza"
6303833758,"Herbed Potato, Bellpepper Onion Pizza"
6311506989,All About Chicken Pizza
6321447663,Tripple Cheese Pizza
6309923283,Tripple Cheese Pizza
6321024263,Peri Peri Paneer Pizza
6320109134,"Cheesy Garlic Bread, Bageecha Pizza"
6322576806,Chilli Cheese Garlic Bread
6322099708,"Spinach Sumac Pide, Bageecha Pizza"
6320449374,"Cheesy Garlic Bread, Masala Potato Pide, Makhani Paneer Pizza"
6315776454,"Herbed Potato, Peri Peri Crisper Fries, Bageecha Pizza"
6320209889,All About Chicken Pizza
6320990579,Bellpepper Onion Pizza
6320681426,"Cheesy Garlic Bread, All About Chicken Pizza, Bageecha Pizza"
6317487911,"Peri Peri Paneer Pizza, Chilli Cheese Garlic Bread, All About Chicken Pizza"
6317719097,All About Chicken Pizza
6311283145,"Margherita Pizza, Bageecha Pizza"
6320056651,"All About Chicken Pizza, Peri Peri Crisper Fries"
6335040085,Atomic Veg Burger .
6319034974,"Peri Peri Crisper Fries, Mutton Smashed Burger"
6347009938,"Malvani Grilled Chicken Quarter, Grlld Vegetables"
6338596448,Angara Boneless Grilled Chicken Breast
6334413422,Smoky BBQ Grilled Chicken Quarter
6345267538,"Paneer 65 Paneer Steak, Angara Paneer Steak"
6322454173,Chicken 65 Boneless Grilled Chicken Breast
6345902669,Malai Gud Pide
6336749135,All About Chicken Pizza
6333024424,Jamaican Chicken Melt
6337346405,"Cheesy Garlic Bread, Chicken Pepperoni Pizza"
6343078079,"Mushroom Mozzarella Melt, Bageecha Pizza"
6342804711,"Mutton Seekh Pide, Tipsy Tiger Ginger Ale"
6325917641,Makhani Paneer Pizza
6343053886,Murgh Amritsari Seekh Pide
6340422907,"Chilli Cheese Garlic Bread, Tripple Cheese Pizza"
6342431441,Jamaican Chicken Melt
6342404843,"Murgh Amritsari Seekh Pizza, Desi Pepperoni Pizza"
6333114488,"Bacon Pepperoni Melt, Bageecha Pizza"
6339709487,Tripple Cheese Pizza
6341844963,"Mushroom Pizza, Tipsy Tiger Fresh Lime Soda, Jamaican Chicken Melt, Murgh Amritsari Seekh Pizza, Bageecha Pizza, Peri Peri Grilled Chicken Pizza"
6336354764,"Masala Paneer Pide, Margherita Pizza"
6340097954,"Spinach Sumac Pide, Masala Potato Pide"
6338416548,"Just Pepperoni Pide, Murgh Amritsari Seekh Pide"
6336938595,"Murgh Amritsari Garlic Bread, Just Pepperoni Pide"
6336827113,"Angara Paneer Melt, Margherita Pizza"
6335665088,"Angara Paneer Melt, Murgh Amritsari Seekh Melt"
6329688938,"Spinach Sumac Pide, Masala Paneer Pide"
6338931442,"Chilli Cheese Garlic Bread, All About Chicken Pizza, Tipsy Tiger Fresh Lime Soda"
6339334578,"Cheesy Garlic Bread, Herbed Potato, Bageecha Pizza"
6339233202,"Angara Paneer Melt, Makhani Paneer Pizza, Bellpepper Onion Pizza, Peri Peri Paneer Pizza"
6332321413,"Cheesy Garlic Bread, Bellpepper Onion Pizza, Just Pepperoni Pizza"
6335925125,"Cheesy Garlic Bread, Chilli Cheese Garlic Bread, Herbed Potato, Salted Crisper Fries"
6338463794,"Garlic Aioli, Mayonnaise, Tripple Cheese Pizza, Murgh Amritsari Seekh Pizza, All About Chicken Pizza"
6339094160,"Tripple Cheese Pizza, Just Pepperoni Pizza"
6338009743,Margherita Pizza
6335732918,"Chilli Cheese Garlic Bread, Bageecha Pizza"
6327848205,Murgh Amritsari Seekh Pizza
6330601539,Angara Paneer Melt
6334087996,"Peri Peri Grilled Chicken Pizza, Herbed Potato"
6333813553,Murgh Amritsari Seekh Melt
6332846841,"All About Chicken Pizza, Murgh Amritsari Garlic Bread"
6329751275,Jamaican Chicken Melt
6329920428,Angara Paneer Melt
6327527291,Margherita Pizza
6329629845,Makhani Paneer Pizza
6317654963,"Makhani Paneer Pizza, Bellpepper Onion Pizza, Bageecha Pizza"
6322986540,"All About Chicken Pizza, Margherita Pizza"
6314797426,Bageecha Pizza
6322923875,"Mushroom Mozzarella Melt, Makhani Paneer Pizza"
6325593454,"All About Chicken Pizza, Bageecha Pizza"
6327415269,"Cheesy Garlic Bread, Chilli Cheese Garlic Bread, Peri Peri Crisper Fries"
6306917915,"Cheesy Garlic Bread, Just Pepperoni Pizza"
6327908406,"Indian Masala Cripser Fries, Murgh Amritsari Garlic Bread, Chilli Cheese Garlic Bread, Fried Chicken Strips"
6321319876,"Desi Pepperoni Pizza, Just Pepperoni Pizza"
6325396015,"Angara Paneer Melt, Harisa Mayo, Bageecha Pizza"
6323412688,All About Chicken Pizza
6319774227,"Murgh Amritsari Seekh Melt, Jamaican Chicken Melt"
6310742435,"Murgh Amritsari Seekh Melt, Murgh Amritsari Seekh Pide"
6323831707,Margherita Pizza
6322236597,Murgh Amritsari Seekh Pide
6322810860,Angara Paneer Melt
6317518243,"All About Chicken Pizza, Fried Chicken Strips"
6321422449,Bageecha Pizza
6310657831,"Peri Peri Grilled Chicken Pizza, Herbed Potato, Bageecha Pizza"
6320721018,Bageecha Pizza
6309885337,Chilli Cheese Garlic Bread
6320021746,"Mushroom Pizza, Margherita Pizza"
6312205767,Mushroom Pizza
6320712315,"Mushroom Pizza, Tripple Cheese Pizza"
6344986319,"Fried Chicken Angara Tender, Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender, Grilled Chicken Smoky BBQ Tangdi"
6346909292,"Bone in Angara Grilled Chicken, Bone in Jamaican Grilled Chicken Quarter + Angara Rice"
6344690236,Grilled Chicken Jamaican Tender
6345617671,Bone in Jamaican Grilled Chicken
6338402637,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken, Salted Fries, Fried Chicken Peri Peri Tender, Grilled Chicken Angara Tangdi"
6344773171,"Bone in Angara Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6341003487,"Grilled Chicken Smoky BBQ Tender, Fried Chicken Peri Peri Tender"
6341269177,"Fried Chicken Kabuli Tender, Peri Peri Crisper Fries"
6345942849,"Bone in Angara Grilled Chicken, Grilled Chicken Tangdi Jamaican + Salted Krispers"
6344752622,"Bone in Peri Peri Grilled Chicken, Bone in Kabuli Grilled Chicken"
6339763734,"Grilled Chicken Angara Tangdi, Bone in Angara Grilled Chicken"
6343387535,"Grilled Chicken Angara Tangdi, Fried Chicken Ghostbuster Tender"
6327566721,"Grilled Chicken Angara Tangdi, AAC Grilled Chicken Burger"
6341741867,Bone in Jamaican Grilled Chicken
6338296946,Grilled Chicken Angara Tender
6340215331,"Grilled Chicken Jamaican Tender, Grilled Chicken Angara Tender ."
6340638699,Bone in Peri Peri Grilled Chicken
6330765770,Grilled Chicken Peri Peri Tender
6337549972,"Bone in Jamaican Grilled Chicken ., Bone in Smoky Bbq Grilled Chicken"
6338511145,"Animal Fries, Bone in Smoky Bbq Grilled Chicken"
6336108806,Bone in Jamaican Grilled Chicken
6335850828,Grilled Chicken Angara Tender
6334725644,"Animal Fries, Tipsy Tiger Fresh Lime Soda, AAC Grilled Chicken Burger ."
6334115516,Grilled Chicken Smoky BBQ Tender
6333663764,Grilled Chicken Smoky BBQ Tender
6321330274,Grilled Chicken Tangdi Jamaican + Salted Krispers
6328220607,"AAC Grilled Chicken Burger, Bone in Jamaican Grilled Chicken"
6333492737,Bone in Jamaican Grilled Chicken
6329087987,"Fried Chicken Kabuli Tender, Animal Fries"
6332801404,Fried Chicken Classic Tender
6331086674,Bone in Jamaican Grilled Chicken
6324379997,Grilled Chicken Jamaican Tender
6331625384,"Garlic Aioli, Animal Fries ."
6325740564,"Bone in Jamaican Grilled Chicken ., Indian Pico De-Gallo"
6331498402,Grilled Chicken Smoky BBQ Tender
6310476528,Bone in Smoky Bbq Grilled Chicken
6330328253,"Grilled Chicken Angara Tender, Grilled Chicken Peri Peri Tender"
6317650935,Grilled Chicken Jamaican Tender
6326069652,"AAC Grilled Chicken Burger ., Fried Chicken Classic Tender"
6299111254,"Indian Pico De-Gallo, Animal Fries ."
6296576993,Bone in Smoky Bbq Grilled Chicken
6280064077,Fried Chicken Classic Tender
6312466807,Fried Chicken Ghostbuster Tender
6327201738,"Bone in Smoky Bbq Grilled Chicken, Bone in Angara Grilled Chicken, Bone in Jamaican Grilled Chicken, Bone in Kabuli Grilled Chicken"
6316878133,"Fried Chicken Kabuli Tender, Animal Fries, Garlic Aioli, Grilled Chicken Jamaican Tender, Fried Chicken Ghostbuster Tender, Fried Chicken Angara Tender, Bone in Kabuli Grilled Chicken, Grilled Chicken Smoky BBQ Tender, Bone in Angara Grilled Chicken, Fried Chicken Classic Tender"
6324882462,"Garlic Aioli, Harisa Mayo, Peri Peri Crisper Fries, Animal Fries ., Onion Rings"
6325240618,"Grilled Chicken Angara Tender ., Fried Chicken Kabuli Tender ., Grilled Chicken Smoky BBQ Tender ."
6323908564,"Salted Crisper Fries, Tipsy Tiger Ginger Ale, Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Fried Chicken Classic Tender ."
6320750549,"Fried Chicken Ghostbuster Tender, Bone in Jamaican Grilled Chicken"
6322358906,"Grilled Chicken Jamaican Tender, Grilled Chicken Angara Tangdi, Fried Chicken Peri Peri Tender, Raw Masala Lemon Shikanji, Grilled Chicken Jamaican Tangdi"
6315598573,"Fried Chicken Ghostbuster Tender, Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6319993053,"Grilled Chicken Smoky BBQ Tangdi, Fried Chicken Classic Tender ."
6316193056,Fried Chicken Classic Tender
6312292987,"Bone in Peri Peri Grilled Chicken ., Peri Peri Crisper Fries"
6317188950,"Fried Chicken Ghostbuster Tender, GhostBuster Sauce, Bone in Jamaican Grilled Chicken"
6319162689,"Grilled Chicken Peri Peri Tender ., Grilled Chicken Angara Tender"
6337022871,"Chicken 65 Boneless Grilled Chicken Breast, Angara Boneless Grilled Chicken Breast, Smoky BBQ Boneless Grilled Chicken Breast"
6329004199,Smoky BBQ Boneless Grilled Chicken Breast
6344082057,"Malvani Boneless Grilled Chicken Breast, Salted Fries"
6340447632,"Peri Peri Grilled Chicken Tangdi (4pcs), Carribean Jerk Grilled Chicken Quarter"
6372065363,Fried Chicken Classic Tender
6373960648,"Bone in Jamaican Grilled Chicken, Grilled Chicken Peri Peri Tender"
6372320133,"AAC Grilled Chicken Burger, Peri Peri Crisper Fries, Bone in Smoky Bbq Grilled Chicken"
6372678151,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6373852362,Bone in Jamaican Grilled Chicken
6372750300,"Fried Chicken Ghostbuster Tender, Peri Peri Fries"
6372254622,Bone in Angara Grilled Chicken
6365557953,Grilled Chicken Smoky BBQ Tender
6368315482,Bone in Angara Grilled Chicken
6368637422,Grilled Chicken Jamaican Tender
6368433365,Fried Chicken Kabuli Tender
6370719372,Fried Chicken Angara Tender
6362069751,"Garlic Aioli, Grilled Chicken Angara Tender, AAC Signature Fries"
6371405200,"Salted Crisper Fries, Fried Chicken Angara Tender, AAC Grilled Chicken Burger"
6370271389,Grilled Chicken Peri Peri Tender
6369977429,"Animal Fries, Salted Fries"
6370169473,"Bone in Peri Peri Grilled Chicken, Bone in Kabuli Grilled Chicken"
6371381777,"Animal Fries, Grilled Chicken Jamaican Tangdi"
6370404178,Grilled Chicken Angara Tangdi
6371502755,"AAC Signature Crisper Fries, Onion Bombs, Grilled Chicken Peri Peri Tender, Bone in Jamaican Grilled Chicken"
6371630166,Bone in Angara Grilled Chicken
6370717612,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6370611344,"Fried Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6365780794,"Animal Fries, Fried Chicken Angara Tender"
6370686503,"Fried Chicken Classic Tender, Salted Fries"
6366606322,Animal Fries
6368416766,"Grilled Chicken Jamaican Tender, Grilled Chicken Jamaican Tangdi"
6367983696,"Grilled Chicken Jamaican Tender, AAC Signature Fries"
6369466359,"Fried Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6366777901,"Grilled Chicken Angara Tenders + Salted Fries, Bone in Jamaican Grilled Chicken Quarter + Angara Rice"
6368648954,"Animal Fries, Grilled Chicken Jamaican Tender, Tipsy Tiger Fresh Lime Soda, India Dynamite sauce, Raw Masala Lemon Shikanji, Fried Chicken Classic Tender"
6369703172,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6369411277,Grilled Chicken Angara Tenders + Salted Fries
6368637313,Bone in Smoky Bbq Grilled Chicken
6362175223,"AAC Grilled Chicken Burger, Bone in Jamaican Grilled Chicken"
6351241766,Bone in Smoky Bbq Grilled Chicken
6366700837,Bone in Peri Peri Grilled Chicken
6367215780,"Grilled Chicken Jamaican Tender, Bone in Jamaican Grilled Chicken"
6367594395,Bone in Smoky Bbq Grilled Chicken
6358751777,Fried Chicken Peri Peri Tender
6368486706,Grilled Chicken Jamaican Tender
6365553156,Animal Fries
6359797931,Grilled Chicken Smoky BBQ Tender
6367659766,Animal Fries
6350198700,Bone in Angara Grilled Chicken
6367407871,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6365194219,Bone in Smoky Bbq Grilled Chicken
6349544757,"Grilled Chicken Peri Peri Tangdi, Bone in Angara Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6367415092,Animal Fries
6365095578,Grilled Chicken Smoky BBQ Tender
6364877192,"Grilled Chicken Peri Peri Tender, Fried Chicken Peri Peri Tender"
6357908730,"Fried Chicken Angara Tender, AAC Saucy Fries"
6355306727,Fried Chicken Peri Peri Tender
6361241601,Bone in Smoky Bbq Grilled Chicken
6365257788,Bone in Smoky Bbq Grilled Chicken
6360210366,Bone in Jamaican Grilled Chicken
6361829806,Animal Fries
6361242721,Bone in Smoky Bbq Grilled Chicken
6360753131,"Animal Fries, Bone in Jamaican Grilled Chicken"
6361080428,"Grilled Chicken Jamaican Tender, Grilled Chicken Peri Peri Tangdi"
6362816020,"Grilled Chicken Peri Peri Tangdi, Bone in Angara Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6361802100,"Bone in Peri Peri Grilled Chicken, Onion Rings, Animal Fries, Fried Chicken Peri Peri Tender"
6362571718,"Grilled Chicken Smoky BBQ Tender, Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender"
6362087428,"Grilled Chicken Jamaican Tender, Bone in Jamaican Grilled Chicken"
6356776395,Fried Chicken Peri Peri Tender
6359970331,"Animal Fries, Fried Chicken Angara Tender, Bone in Jamaican Grilled Chicken"
6358899615,Grilled Chicken Jamaican Tender
6360544390,Animal Fries
6358146475,"Tipsy Tiger Ginger Ale, Grilled Chicken Peri Peri Tender"
6357616187,"Bone in Peri Peri Grilled Chicken, Bone in Kabuli Grilled Chicken"
6358760534,"Bone in Jamaican Grilled Chicken, Grilled Chicken Smoky BBQ Tangdi"
6359371787,Fried Chicken Angara Tender
6359253794,Fried Chicken Classic Tender
6352981204,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6356040088,"Animal Fries, Bone in Smoky Bbq Grilled Chicken"
6359439818,"Fried Chicken Angara Tender, Salted Fries, Fried Chicken Peri Peri Tender"
6329039596,"Raw Masala Lemon Shikanji, Fried Chicken Angara Tender"
6359266127,Peri Peri Crisper Fries
6355135096,Animal Fries
6352472616,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6352795285,"Cafreal dip, Bone in Smoky Bbq Grilled Chicken"
6349825656,Animal Fries
6349500314,"Animal Fries, Grilled Chicken Jamaican Tender"
6345067335,Bone in Jamaican Grilled Chicken
6356749303,Bone in Jamaican Grilled Chicken
6355479404,"Bone in Peri Peri Grilled Chicken, Garlic Aioli, Fried Chicken Classic Tender"
6353950477,Bone in Angara Grilled Chicken
6354959093,"Bone in Angara Grilled Chicken, Fried Chicken Classic Tender"
6350120968,Fried Chicken Classic Tender
6353061295,"Bone in Smoky Bbq Grilled Chicken, Bone in Kabuli Grilled Chicken"
6355434614,Animal Fries
6356170470,Bone in Peri Peri Grilled Chicken
6348454914,"Onion Rings, Jamaican Sauce, Grilled Chicken Smoky BBQ Tangdi"
6353680145,Grilled Chicken Angara Tender
6353878115,"Bone in Smoky Bbq Grilled Chicken, Bone in Kabuli Grilled Chicken"
6350415816,"Grilled Chicken Peri Peri Tender, Fried Chicken Peri Peri Tender"
6354208771,"Bone in Peri Peri Grilled Chicken, Peri Peri Fries"
6353878660,Bone in Jamaican Grilled Chicken
6353679583,Animal Fries
6350727664,Bone in Jamaican Grilled Chicken
6352432574,"Animal Fries, Grilled Chicken Smoky BBQ Tender"
6354593799,Bone in Smoky Bbq Grilled Chicken
6344156364,"Tipsy Tiger Ginger Ale, Bone in Jamaican Grilled Chicken, Grilled Chicken Smoky BBQ Tangdi"
6344720154,"Bone in Peri Peri Grilled Chicken, Grilled Chicken Peri Peri Tender"
6353793525,Animal Fries
6353344712,Bone in Jamaican Grilled Chicken
6346724991,"Animal Fries, AAC Grilled Chicken Burger"
6347283319,Grilled Chicken Smoky BBQ Tender
6352003488,Animal Fries
6346833068,Fried Chicken Ghostbuster Tender
6351311679,"Tipsy Tiger Fresh Lime Soda, Grilled Chicken Peri Peri Tender"
6328000531,Bone in Smoky Bbq Grilled Chicken
6350299710,Peri Peri Fries
6348830390,"Fried Chicken Angara Tender, Grilled Chicken Jamaican Tender, Fried Chicken Classic Tender"
6350700004,"Garlic Aioli, Grilled Chicken Angara Tender, Peri Peri Fries"
6349820807,"Fried Chicken Angara Tender, Cafreal dip, Angara Aloo Tuk Tuki"
6347185369,Bone in Angara Grilled Chicken
6350097781,Bone in Jamaican Grilled Chicken
6349512040,"Animal Fries, Mayonnaise"
6349221282,"Fried Chicken Angara Tender, Fried Chicken Peri Peri Tender"
6347406166,"Bone in Smoky Bbq Grilled Chicken, Grilled Chicken Tangdi Jamaican + Salted Krispers, Bone in Kabuli Grilled Chicken"
6327786672,Bone in Angara Grilled Chicken
6350765561,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6350042182,Bone in Smoky Bbq Grilled Chicken
6339186097,Grilled Chicken Jamaican Tender
6339749979,Bone in Jamaican Grilled Chicken
6345756740,Fried Chicken Angara Tender
6349243710,"Bone in Peri Peri Grilled Chicken, Animal Fries"
6343373541,Fried Chicken Angara Tender
6348540050,Bone in Peri Peri Grilled Chicken
6346748600,Grilled Chicken Smoky BBQ Tender
6347442234,"Grilled Chicken Jamaican Tender, Bone in Angara Grilled Chicken, AAC Grilled Chicken Burger, Fried Chicken Peri Peri Tender"
6348442098,Fried Chicken Angara Tender
6347362251,Bone in Smoky Bbq Grilled Chicken .
6318616199,Grilled Chicken Smoky BBQ Tender .
6343167622,Animal Fries
6345047143,Bone in Jamaican Grilled Chicken .
6346176233,Bone in Smoky Bbq Grilled Chicken
6371745001,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6372333648,"Grilled Chicken Smoky BBQ Tender, Grilled Chicken Angara Tender"
6368543337,"AAC Fried Chicken Burger, AAC Grilled Paneer Burger, Kabuli Grilled Paneer (8 pcs)"
6370921665,"Grilled Chicken Jamaican Tender, Grilled Chicken Angara Tender"
6374050246,Bone in Smoky Bbq Grilled Chicken
6360839249,"Bone in Peri Peri Grilled Chicken, Salted Fries"
6356922337,Bone in Jamaican Grilled Chicken
6373357706,Bone in Smoky Bbq Grilled Chicken
6370817224,Grilled Chicken Jamaican Tender
6369098215,Fried Chicken Classic Tender
6368379057,Fried Chicken Classic Tender
6367980131,"Animal Fries, Onion Rings, Angara Rice, Tipsy Tiger Fresh Lime Soda"
6372642542,Grilled Chicken Smoky BBQ Tender
6366711404,"Grilled Chicken Jamaican Tender, Grilled Chicken Peri Peri Tender"
6372443313,Bone in Smoky Bbq Grilled Chicken
6365018148,Bone in Smoky Bbq Grilled Chicken
6371773358,Bone in Angara Grilled Chicken
6368803777,"Animal Fries, GhostBuster Sauce, Angara Sauce, Fried Chicken Peri Peri Tender"
6370169343,Bone in Kabuli Grilled Chicken
6372399904,Bone in Jamaican Grilled Chicken
6370847618,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6370426213,"Grilled Chicken Smoky BBQ Tender, Bone in Jamaican Grilled Chicken"
6370144426,Bone in Jamaican Grilled Chicken
6370360457,"Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender"
6369749333,"Bone in Peri Peri Grilled Chicken, Grilled Chicken Tangdi Jamaican + Salted Krispers"
6371612552,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6366874307,"Bone in Peri Peri Grilled Chicken, Bone in Angara Grilled Chicken"
6371206936,AAC Grilled Chicken Burger
6371654852,Grilled Chicken Jamaican Tender
6366970833,Fried Chicken Peri Peri Tender
6371632299,"Garlic Aioli, AAC Saucy Fries, Indian Pico De-Gallo, Grilled Chicken Peri Peri Tender"
6368426646,"GhostBuster Sauce, Indian Pico De-Gallo, AAC Grilled Paneer Burger, AAC Fried Paneer Burger"
6369413281,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Onion Bombs, AAC Special Slaw"
6360720394,Bone in Jamaican Grilled Chicken
6368578382,"Fried Chicken Ghostbuster Tender, Fried Chicken Peri Peri Tender"
6365523541,"Angara Rice, AAC Special Slaw"
6370967857,Bone in Peri Peri Grilled Chicken
6368645268,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6356228134,"AAC Signature Fries, Fried Chicken Classic Tender"
6365931333,"Fried Chicken Kabuli Tender, Grilled Chicken Jamaican Tender, Peri Peri Crisper Fries, Salted Crisper Fries, Fried Chicken Ghostbuster Tender, Onion Bombs, Grilled Chicken Peri Peri Tender, Bone in Jamaican Grilled Chicken, Bone in Kabuli Grilled Chicken, Bone in Peri Peri Grilled Chicken, Grilled Chicken Angara Tender, Bone in Angara Grilled Chicken"
6367887458,"Fried Chicken Peri Peri Tender, Fried Chicken Angara Tender, Bone in Jamaican Grilled Chicken, Bone in Kabuli Grilled Chicken"
6368754384,"Grilled Chicken Peri Peri Tangdi, Fried Chicken Ghostbuster Tender, Grilled Chicken Jamaican Tender, Bone in Smoky Bbq Grilled Chicken"
6370068811,"Grilled Chicken Jamaican Tender, Bone in Smoky Bbq Grilled Chicken"
6371394039,"AAC Fried Chicken Burger, Bone in Angara Grilled Chicken"
6369178937,"Bone in Peri Peri Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6367077195,"Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender"
6369846685,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6363122467,"Garlic Aioli, Indian Pico De-Gallo, Bone in Jamaican Grilled Chicken, Bone in Peri Peri Grilled Chicken"
6370271607,"Grilled Chicken Jamaican Tender, Fried Chicken Peri Peri Tender"
6363997811,"Grilled Chicken Smoky BBQ Tender, Bone in Jamaican Grilled Chicken Quarter + Angara Rice"
6369598398,Grilled Chicken Angara Tender
6366654807,"Bone in Angara Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6369066687,"Bone in Smoky Bbq Grilled Chicken, Fried Chicken Classic Tender, Fried Chicken Peri Peri Tender"
6369652636,"Animal Fries, Bone in Angara Grilled Chicken, Bone in Smoky Bbq Grilled Chicken"
6367450676,"Bone in Angara Grilled Chicken, Fried Chicken Peri Peri Tender"
6368426739,Bone in Peri Peri Grilled Chicken
6366432478,Bone in Jamaican Grilled Chicken
6364377751,"Animal Fries, Grilled Chicken Jamaican Tender, Onion Bombs, Kabuli Grilled Paneer (8 pcs)"
6370108898,"Grilled Chicken Jamaican Tangdi, Grilled Chicken Smoky BBQ Tangdi"
6369529694,"Angara Rice, Bone in Jamaican Grilled Chicken"
6370333873,"Angara Rice, Bone in Kabuli Grilled Chicken"
6366144704,"AAC Fried Chicken Burger, AAC Signature Fries, Grilled Chicken Ghostbuster Tangdi, Grilled Chicken Smoky BBQ Tangdi"
6366071478,"Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Grilled Chicken Peri Peri Tender"
6370159011,Bone in Jamaican Grilled Chicken Quarter + Angara Rice
6367872285,Bone in Angara Grilled Chicken
6369623967,"Bone in Smoky Bbq Grilled Chicken, Bone in Jamaican Grilled Chicken"
6366015915,"Bone in Jamaican Grilled Chicken Quarter + Angara Rice, Bone in Smoky Bbq Grilled Chicken"
6367449717,Bone in Jamaican Grilled Chicken
6369642745,"Animal Fries, Grilled Chicken Angara Tender"
6363567762,Bone in Kabuli Grilled Chicken
6365953610,AAC Saucy Fries
6369555912,Animal Fries
6360039040,Bone in Kabuli Grilled Chicken
6366518395,"Harisa Mayo, Mayonnaise, Fried Chicken Classic Tender, Peri Peri Fries"
6368206794,"AAC Fried Chicken Burger, Peri Peri Crisper Fries, Fried Chicken Peri Peri Tender"
6360787882,Grilled Chicken Smoky BBQ Tender
6364042870,Bone in Peri Peri Grilled Chicken
6363394086,Bone in Jamaican Grilled Chicken
6363670933,Fried Chicken Peri Peri Tender
6363799872,Bone in Smoky Bbq Grilled Chicken
6365602241,Bone in Angara Grilled Chicken
6366154421,"Raw Masala Lemon Shikanji, Grilled Chicken Jamaican Tender, Animal Fries"
6366441625,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6366343680,Bone in Jamaican Grilled Chicken
6366701372,"AAC Saucy Fries, Peri Peri Fries"
6361314369,"Grilled Chicken Jamaican Tender, Fried Chicken Classic Tender"
6365195052,Bone in Jamaican Grilled Chicken
6363762990,"Grilled Chicken Jamaican Tender, Peri Peri Fries, Fried Chicken Peri Peri Tender"
6361727252,Grilled Chicken Jamaican Tender
6357266352,Fried Chicken Classic Tender
6358741950,"Grilled Chicken Jamaican Tender, Peri Peri Crisper Fries, Fried Chicken Peri Peri Tender"
6365307068,"Grilled Chicken Jamaican Tender, Peri Peri Crisper Fries, Grilled Chicken Smoky BBQ Tangdi"
6363149469,"Bone in Peri Peri Grilled Chicken, Bone in Jamaican Grilled Chicken"
6365726945,Bone in Jamaican Grilled Chicken
6361153610,"AAC Grilled Chicken Burger, Bone in Smoky Bbq Grilled Chicken"
6357974654,"AAC Grilled Chicken Burger, Kabuli Grilled Paneer (8 pcs)"
6355477391,Bone in Angara Grilled Chicken
6356362966,Fried Chicken Classic Tender
6363410827,"Angara Rice, Bone in Jamaican Grilled Chicken"
6343092426,Bone in Jamaican Grilled Chicken
6358771922,"Bone in Peri Peri Grilled Chicken, Grilled Chicken Jamaican Tender"
6356157289,AAC Grilled Chicken Burger
6361492484,AAC Signature Crisper Fries
